# C1_Time_[h],C1_mass_[g],C2_Time_[h],C2_mass_[g],C3_Time_[h],C3_mass_[g],C4_Time_[h],C4_mass_[g],C5_Time_[h],C5_mass_[g]
3.08333333333333,0.248389520617456,3.08333333333333,0.223953243662932,3.08333333333333,0.24759674521177,3.08333333333333,0.261172164021663,3.08333333333333,0.25165500051962
3.16666666666667,0.250247239546469,3.16666666666667,0.231647823191335,3.16666666666667,0.253018341691762,3.16666666666667,0.261672598002176,3.16666666666667,0.256078554132976
3.25,0.256688307715526,3.25,0.236178817944435,3.25,0.256949028355571,3.25,0.265039439975438,3.25,0.262606916814395
3.33333333333333,0.260286251002599,3.33333333333333,0.237386323419604,3.33333333333333,0.262494493437459,3.33333333333333,0.271844671546318,3.33333333333333,0.264831775308569
3.41666666666667,0.261969562517477,3.41666666666667,0.241608718443642,3.41666666666667,0.264535639868217,3.41666666666667,0.275087108309069,3.41666666666667,0.269810658765291
3.5,0.267441358613797,3.5,0.245369912614095,3.5,0.269959374995479,3.5,0.278590527153631,3.5,0.268740041812123
3.58333333333333,0.268881146069536,3.58333333333333,0.248799706312608,3.58333333333333,0.26897838906215,3.58333333333333,0.281557297402087,3.58333333333333,0.270991559661815
3.66666666666667,0.269808421989803,3.66666666666667,0.24511265674992,3.66666666666667,0.272274188809687,3.66666666666667,0.280072209413122,3.66666666666667,0.277988236939235
3.75,0.269151667323687,3.75,0.254835006839736,3.75,0.272457257528566,3.75,0.284311699426638,3.75,0.280181866223104
3.83333333333333,0.273572899463695,3.83333333333333,0.260826013007672,3.83333333333333,0.279780968691744,3.83333333333333,0.288942160424545,3.83333333333333,0.282203310410047
3.91666666666667,0.274890468559416,3.91666666666667,0.262809332651326,3.91666666666667,0.28158491709563,3.91666666666667,0.293844320785851,3.91666666666667,0.276060486576936
4,0.277080617894829,4,0.265117208570832,4,0.286644756311283,4,0.295342824961035,4,0.267296528612532
4.08333333333333,0.279313261695808,4.08333333333333,0.267449187068228,4.08333333333333,0.28784801082154,4.08333333333333,0.299507638663444,4.08333333333333,0.271222760099852
4.16666666666667,0.282629473983935,4.16666666666667,0.245916577464733,4.16666666666667,0.283788824391804,4.16666666666667,0.301088938232571,4.16666666666667,0.278428150402958
4.25,0.286054128779886,4.25,0.239342136130772,4.25,0.26347504196272,4.25,0.281508387927197,4.25,0.278946027714146
4.33333333333333,0.266551562347729,4.33333333333333,0.242264700007685,4.33333333333333,0.268552281529906,4.33333333333333,0.27590459887743,4.33333333333333,0.276018468498016
4.41666666666667,0.264603802223614,4.41666666666667,0.24240696544002,4.41666666666667,0.274653815149552,4.41666666666667,0.284215364839358,4.41666666666667,0.284467172222856
4.5,0.266370751956472,4.5,0.248041880241829,4.5,0.278026449151635,4.5,0.287529378980598,4.5,0.286322275173911
4.58333333333333,0.270334899949517,4.58333333333333,0.247442861373025,4.58333333333333,0.280827751716124,4.58333333333333,0.288520508308741,4.58333333333333,0.289756254562176
4.66666666666667,0.275613094302955,4.66666666666667,0.255284125688061,4.66666666666667,0.27977001988621,4.66666666666667,0.292569254535143,4.66666666666667,0.289128961038188
